sentID.BTEC	splits_shared_task	dialect	raw	CODA
8435	corpus-6-test-corpus-26-train	DOH	"""قال """"خلنا نحتفل"""" ووداني البار. قال بيروح يتكلم في التلفون وبيرجع بس راح ولا رجع وانا توهقت بالفاتورة."""	"""قال """"خلنا نحتفل"""" ووداني البار. قال بيروح يتكلم في التلفون وبيرجع بس راح ولا رجع وانا توهقت بالفاتورة."""
8454	corpus-6-test-corpus-26-train	DOH	بكم الغالون؟	بكم الغالون؟
8456	corpus-6-test-corpus-26-train	DOH	كان عندي جوازي والكردت كارد في الشنطة.	كان عندي جوازي والكردت كارد في الشنطة.
8485	corpus-6-test-corpus-26-train	DOH	حجوزات الساعة سبع، باسم مانو.	حجوزات الساعة سبع، باسم مانو.
8495	corpus-6-test-corpus-26-train	DOH	ما تبغي كوب شاهي؟	ما تبغي كوب شاهي؟
8509	corpus-6-test-corpus-26-train	DOH	في دكتور للفندق أو واحد على اتصال؟	فيه دكتور للفندق او واحد على اتصال؟
8516	corpus-6-test-corpus-26-train	DOH	هو دايما يتسوق في شارع بوند.	هو دايما يتسوق في شارع بوند.
8527	corpus-6-test-corpus-26-train	DOH	جريدة انجليزية، لو سمحت.	جريدة انجليزية، لو سمحت.
8535	corpus-6-test-corpus-26-train	DOH	في اي مكان يشغلون موسيقى ريفية؟	فيه اي مكان يشغلون موسيقى ريفية؟
8543	corpus-6-test-corpus-26-train	DOH	في بعد من الصوف؟	فيه بعد من الصوف؟
8551	corpus-6-test-corpus-26-train	DOH	بكم الصفحة؟	بكم الصفحة؟
8574	corpus-6-test-corpus-26-train	DOH	انزين، طق تسعة وصفر واحد واحد، بعدين رمز الدولة وعقب رقم التلفون.	انزين، طق تسعة وصفر واحد واحد، بعدين رمز الدولة وعقب رقم التلفون.
8577	corpus-6-test-corpus-26-train	DOH	ممكن كولا دايت؟	ممكن كولا دايت؟
8584	corpus-6-test-corpus-26-train	DOH	ممكن اطلب؟	ممكن اطلب؟
8595	corpus-6-test-corpus-26-train	DOH	استانسنا بالسياقة. شكرا.	استانسنا بالسياقة. شكرا.
8610	corpus-6-test-corpus-26-train	DOH	العدد الكلي للسكان في اليابان مية وثلاثين مليون.	العدد الكلي للسكان في اليابان مية وثلاثين مليون.
8618	corpus-6-test-corpus-26-train	DOH	بغيت أأجر مظلة.	بغيت اأجر مظلة.
8625	corpus-6-test-corpus-26-train	DOH	اي، وبغيت احول الرسوم.	اي، وبغيت احول الرسوم.
8636	corpus-6-test-corpus-26-train	DOH	بوك فيه مية دولار وثنتين كردت كارد.	بوك فيه مية دولار وثنتين كردت كارد.
8637	corpus-6-test-corpus-26-train	DOH	الماي واجد حار.	الماي واجد حار.
8675	corpus-6-test-corpus-26-train	DOH	انت هني.	انت هني.
8690	corpus-6-test-corpus-26-train	DOH	احتمال بسيط.	احتمال بسيط.
8696	corpus-6-test-corpus-26-train	DOH	معدتي تعورني بعد الوجبات.	معدتي تعورني بعد الوجبات.
8734	corpus-6-test-corpus-26-train	DOH	ما شاء الله، المكان واجد حلو.	ما شاء الله، المكان واجد حلو.
8741	corpus-6-test-corpus-26-train	DOH	يمكن يصيده انسداد هوائي.	يمكن يصيده انسداد هوائي.
8749	corpus-6-test-corpus-26-train	DOH	قررت؟	قررت؟
8788	corpus-6-test-corpus-26-train	DOH	نقدر نستريح هني، اذا تبغي.	نقدر نستريح هني، اذا تبغي.
8803	corpus-6-test-corpus-26-train	DOH	ماتقدر تغير وظيفتك بسهولة.	ما تقدر تغير وظيفتك بسهولة.
8805	corpus-6-test-corpus-26-train	DOH	شنو المحطة الجاية؟	شنو المحطة الجاية؟
8811	corpus-6-test-corpus-26-train	DOH	انزين، بس مو في المدرجات. واجد حر اليوم.	انزين، بس مو في المدرجات. واجد حر اليوم.
8827	corpus-6-test-corpus-26-train	DOH	للحين احس اني برجع.	للحين احس اني بارجع.
8833	corpus-6-test-corpus-26-train	DOH	مابغي شي ضخم.	ما ابغي شي ضخم.
8840	corpus-6-test-corpus-26-train	DOH	جيك، لو سمحت.	تشيك، لو سمحت.
8850	corpus-6-test-corpus-26-train	DOH	شحن، لو سمحت. تاخذ الفيزا؟	شحن، لو سمحت. تاخذ الفيزا؟
8851	corpus-6-test-corpus-26-train	DOH	اليوم بروح اشوف جايناتاون شلون شكلها.	اليوم باروح اشوف تشاينا تاون شلون شكلها.
8880	corpus-6-test-corpus-26-train	DOH	اثنين صفر اثنين تسعة ثلاثة تسعة ستة سبعة صفر صفر.	اثنين صفر اثنين تسعة ثلاثة تسعة ستة سبعة صفر صفر.
8900	corpus-6-test-corpus-26-train	DOH	بغيت اجلع ضرسي.	بغيت اقلع ضرسي.
8905	corpus-6-test-corpus-26-train	DOH	بغيت شنطة مكياج.	بغيت شنطة مكياج.
8914	corpus-6-test-corpus-26-train	DOH	"""وين اقدر اشوف """"ذا فانتوم اوف ذي اوبرا""""؟"""	"""وين اقدر اشوف """"ذا فانتوم اوف ذي اوبرا""""؟"""
8915	corpus-6-test-corpus-26-train	DOH	ابغي اشتري هدايا حق رفيجي. تقترح علي شي؟	ابغي اشتري هدايا حق رفيقي. تقترح علي شي؟
8918	corpus-6-test-corpus-26-train	DOH	ابطأ، لو سمحت.	ابطأ، لو سمحت.
8947	corpus-6-test-corpus-26-train	DOH	مقلي من الصوبين، لو سمحت.	مقلي من الصوبين، لو سمحت.
9011	corpus-6-test-corpus-26-train	DOH	بيجهز بعد بكرة المسا.	بيجهز بعد بكرة المسا.
9022	corpus-6-test-corpus-26-train	DOH	هذي مصنوع من القطن؟	هاذي مصنوع من القطن؟
9034	corpus-6-test-corpus-26-train	DOH	شنو اقدر اشوف في هالجولة؟	شنو اقدر اشوف في هالجولة؟
9041	corpus-6-test-corpus-26-train	DOH	اي، في حد ادنى شراب واحد.	اي، فيه حد ادنى شراب واحد.
9051	corpus-6-test-corpus-26-train	DOH	بكم هذي في اليوم؟	بكم هاذي في اليوم؟
9073	corpus-6-test-corpus-26-train	DOH	بغيت سيدي.	بغيت سيدي.
9077	corpus-6-test-corpus-26-train	DOH	في رحلات الخطوط الجوية اليابانية و أول نيبون يطيرون الساعة عشر وخمسة وخمسين. بس للأسف كلهم متروسين.	فيه رحلات الخطوط الجوية اليابانية واول نيبون يطيرون الساعة عشر وخمسة وخمسين. بس للاسف كلهم متروسين.
9094	corpus-6-test-corpus-26-train	DOH	قدي بالضبط.	قدي بالضبط.
9098	corpus-6-test-corpus-26-train	DOH	ممكن ناخذ طاولة لخمس اشخاص؟	ممكن ناخذ طاولة لخمس اشخاص؟
9100	corpus-6-test-corpus-26-train	DOH	هي ما تفهم انجليزي كلش.	هي ما تفهم انجليزي كلش.
9150	corpus-6-test-corpus-26-train	DOH	تقدر تحط بالك عليها من تسع الصبح لي ثلاث تقريبا؟	تقدر تحط بالك عليها من تسع الصبح لثلاث تقريبا؟
9160	corpus-6-test-corpus-26-train	DOH	بكم البريد الجوي لليابان؟	بكم البريد الجوي لليابان؟
9176	corpus-6-test-corpus-26-train	DOH	انقفل علي الباب. ممكن تفتح لي، لو سمحت.	انقفل علي الباب. ممكن تفتح لي، لو سمحت.
9211	corpus-6-test-corpus-26-train	DOH	شنو احسن جولة حق اشوف اشهر المعالم؟	شنو احسن جولة حق اشوف اشهر المعالم؟
9263	corpus-6-test-corpus-26-train	DOH	لا، اخوي. اليوم بعد الظهر كامل محجوز. بس، بكرة اوكي.	لا، اخوي. اليوم بعد الظهر كامل محجوز. بس، بكرة اوكي.
9267	corpus-6-test-corpus-26-train	DOH	بسأل الناطور عن الأجرة الصح.	بسأل الناطور عن الاجرة الصح.
9303	corpus-6-test-corpus-26-train	DOH	انا صج، آسف.	انا صدق، آسف.
9308	corpus-6-test-corpus-26-train	DOH	بنسوي حفلة الجمعة فالليل. ليش ما تجي؟	بنسوي حفلة الجمعة فالليل. ليش ما تجي؟
9312	corpus-6-test-corpus-26-train	DOH	انزين، رقم غرفتج تسعمية وثمانية، اختي. تفضلي مفتاحج.	انزين، رقم غرفتج تسعمية وثمانية، اختي. تفضلي مفتاحج.
9324	corpus-6-test-corpus-26-train	DOH	اسمح لي، حضرة الضابط؟	اسمح لي، حضرة الضابط؟
9325	corpus-6-test-corpus-26-train	DOH	هالقطار يروح سيده إدنبره؟	هالقطار يروح سيدا ادنبرة؟
9329	corpus-6-test-corpus-26-train	DOH	هذي في حدود المعفيات من الضرايب؟	هاذي في حدود المعفيات من الضرايب؟
9337	corpus-6-test-corpus-26-train	DOH	طلع اشيائي الغالية، لو سمحت.	طلع اشيائي الغالية، لو سمحت.
9358	corpus-6-test-corpus-26-train	DOH	الجولات السياحية واجد زحمة؟	الجولات السياحية واجد زحمة؟
9367	corpus-6-test-corpus-26-train	DOH	ابغي اشتري هدايا. في محل مناسب قريب من هني؟	ابغي اشتري هدايا. في محل مناسب قريب من هني؟
9372	corpus-6-test-corpus-26-train	DOH	لي متى يفتح؟	لمتى يفتح؟
9384	corpus-6-test-corpus-26-train	DOH	هو طالع الحين.	هو طالع الحين.
9385	corpus-6-test-corpus-26-train	DOH	مايومي، ممكن توقعين هالورقة؟	مايومي، ممكن توقعين هالورقة؟
9431	corpus-6-test-corpus-26-train	DOH	تفضل هذي وحدة حقك، اخوي.	تفضل هاذي واحدة حقك، اخوي.
9432	corpus-6-test-corpus-26-train	DOH	ما عندي شناط حق التسجيل.	ما عندي شناط حق التسجيل.
9450	corpus-6-test-corpus-26-train	DOH	انا هني في مهمة اعلامية.	انا هني في مهمة اعلامية.
9463	corpus-6-test-corpus-26-train	DOH	عندك افلام صيفية؟	عندك افلام صيفية؟
9481	corpus-6-test-corpus-26-train	DOH	متى القطار الياي لواشنطن دي سي؟	متى القطار الجاي لواشنطن دي سي؟
9516	corpus-6-test-corpus-26-train	DOH	برجع اليابان الأثنين الياي.	بارجع اليابان الاثنين الجاي.
9526	corpus-6-test-corpus-26-train	DOH	ممكن تعطيني خريطة مترو؟	ممكن تعطيني خريطة مترو؟
9542	corpus-6-test-corpus-26-train	DOH	الدرب طويل؟	الدرب طويل؟
9560	corpus-6-test-corpus-26-train	DOH	ممكن تبدل هذي بواحد جديد؟	ممكن تبدل هاذي بواحد جديد؟
9576	corpus-6-test-corpus-26-train	DOH	شخصين.	شخصين.
9581	corpus-6-test-corpus-26-train	DOH	احس اني تعبان. ممكن اسدح الكرسي؟	احس اني تعبان. ممكن اسدح الكرسي؟
9604	corpus-6-test-corpus-26-train	DOH	اثنعش الا ربع الظهر.	اثنعش الا ربع الظهر.
9605	corpus-6-test-corpus-26-train	DOH	ممكن تخبرني عن مطعم مشهور بين الشباب؟	ممكن تخبرني عن مطعم مشهور بين الشباب؟
9606	corpus-6-test-corpus-26-train	DOH	سيارته كانت تمشي بأعلى سرعة.	سيارته كانت تمشي باعلى سرعة.
9651	corpus-6-test-corpus-26-train	DOH	كم مرة اغير القطار حق اروح هناك؟	كم مرة اغير القطار حق اروح هناك؟
9657	corpus-6-test-corpus-26-train	DOH	صج؟ خلني اجيك. اوه، مسامحة، أنسة تاناكو. هذي غلطتنا. تفضلي الفاتورة الجديدة. ممكن توقعين هني، لو سمحتي؟	صدق؟ خلني اشيك. اوه، مسامحة، آنسة تاناكو. هاذي غلطتنا. تفضلي الفاتورة الجديدة. ممكن توقعين هني، لو سمحتي؟
9673	corpus-6-test-corpus-26-train	DOH	رجع خمسة دولارات، لو سمحت.	رجع خمسة دولارات، لو سمحت.
9683	corpus-6-test-corpus-26-train	DOH	سدادة البانيو ما تتسكر عدل.	سدادة البانيو ما تتسكر عدل.
9687	corpus-6-test-corpus-26-train	DOH	هذي تعبير عن شكري.	هاذي تعبير عن شكري.
9688	corpus-6-test-corpus-26-train	DOH	ممكن تملي هالاستمارة؟	ممكن تملي هالاستمارة؟
9701	corpus-6-test-corpus-26-train	DOH	شنو الماركات اللي عندك؟	شنو الماركات اللي عندك؟
9702	corpus-6-test-corpus-26-train	DOH	الكعب واجد رفيع حقي.	الكعب واجد رفيع حقي.
9730	corpus-6-test-corpus-26-train	DOH	شكثر صار لك في باريس؟	شكثر صار لك في باريس؟
9732	corpus-6-test-corpus-26-train	DOH	ممكن تعطيني طوابع حق ثلاث بطاقات بريدية جوية حق اليابان؟	ممكن تعطيني طوابع حق ثلاث بطاقات بريدية جوية حق اليابان؟
9746	corpus-6-test-corpus-26-train	DOH	تتهجاه ج-و-ر-و-ه.	تتهجاه ج-و-ر-و-ه.
9747	corpus-6-test-corpus-26-train	DOH	بغيت تشرب شي؟	بغيت تشرب شي؟
9748	corpus-6-test-corpus-26-train	DOH	انبطح هني.	انبطح هني.
9752	corpus-6-test-corpus-26-train	DOH	خلها برقية مستعجلة.	خلها برقية مستعجلة.
9788	corpus-6-test-corpus-26-train	DOH	على حسب تقرير الجو، بينزل ثلج بكرة.	على حسب تقرير الجو، بينزل ثلج بكرة.
9792	corpus-6-test-corpus-26-train	DOH	بغيت كرة.	بغيت كرة.
9822	corpus-6-test-corpus-26-train	DOH	اكيد. يسعدنا ان نسوي هالشي.	اكيد. يسعدنا ان نسوي هالشي.
9829	corpus-6-test-corpus-26-train	DOH	هي، كتاب قصص مصورة ماليزي. بشتري واحد بخليه قطعة فنية حق البيت.	هي، كتاب قصص مصورة ماليزي. باشتري واحد باخليه قطعة فنية حق البيت.
9862	corpus-6-test-corpus-26-train	DOH	"""الطريق للنجاح هو """"جينمياكو""""، صح؟"""	"""الطريق للنجاح هو """"جينمياكو""""، صح؟"""
9885	corpus-6-test-corpus-26-train	DOH	عندي تقريبا ألفين وخمسمية دولار بالين الياباني.	عندي تقريبا الفين وخمسمية دولار بالين الياباني.
9903	corpus-6-test-corpus-26-train	DOH	اي، نسوي. بوريك كم واحد.	اي، نسوي. بوريك كم واحد.
